29811,350.17,349.07
29812,350.17,349.07
29813,350.17,349.07
29814,350.17,349.07
29815,350.17,349.07
29816,336.39,349.07
29817,350.17,349.07
29818,336.39,349.07
29819,350.17,349.07
29820,336.39,349.07
29821,350.17,349.07
29822,336.39,349.07
29823,350.17,349.07
29824,350.17,349.07
29825,350.17,349.07
29826,350.17,349.07
29827,350.17,349.07
29828,350.17,349.07
29829,350.17,349.07
29830,350.17,349.07
29831,350.17,349.07
29832,350.17,349.07
29833,350.17,349.07
29834,350.17,349.07
29835,336.39,349.07
29836,350.17,349.07
29837,336.39,349.07
29838,350.17,349.07
29839,336.39,349.07
29840,350.17,349.07
29841,350.17,349.07
29842,350.17,349.07
29843,350.17,349.07
29844,350.17,349.07
29845,350.17,349.07
29846,350.17,349.07
29847,350.17,349.07
29848,350.17,349.07
29849,336.39,349.07
29850,350.17,349.07
29851,350.17,349.07
29852,336.39,349.07
29853,350.17,349.07
29854,336.39,349.07
29855,350.17,349.07
29856,336.39,349.07
29857,350.17,349.07
29858,350.17,349.07
29859,350.17,349.07
29860,350.17,349.07
29861,350.17,349.07
29862,336.39,349.07
29863,350.17,349.07
29864,350.17,349.07
29865,350.17,349.07
29866,336.39,349.07
29867,350.17,349.07
29868,350.17,349.07
29869,350.17,349.07
29870,336.39,349.07
29871,350.17,349.07
29872,336.39,349.07
29873,350.17,349.07
29874,350.17,349.07
29875,336.39,349.07
29876,350.17,349.07
29877,350.17,349.07
29878,350.17,349.07
29879,350.17,349.07
29880,350.17,349.07
29881,350.17,349.07
29882,350.17,349.07
29883,350.17,349.07
29884,336.39,349.07
29885,350.17,349.07
29886,336.39,349.07
29887,350.17,349.07
29888,336.39,349.07
29889,350.17,349.07
29890,336.39,349.07
29891,350.17,349.07
29892,350.17,349.07
29893,350.17,349.07
29894,350.17,349.07
29895,350.17,349.07
29896,350.17,349.07
29897,350.17,349.07
29898,350.17,349.07
29899,350.17,349.07
29900,350.17,349.07
29901,336.39,349.07
29902,350.17,349.07
29903,336.39,349.07
29904,350.17,349.07
29905,350.17,349.07
29906,336.39,349.07
29907,350.17,349.07
29908,350.17,349.07
29909,350.17,349.07
29910,350.17,349.07
29911,350.17,349.07
29912,350.17,349.07
29913,350.17,349.07
29914,350.17,349.07
29915,350.17,349.07
29916,350.17,349.07
29917,350.17,349.07
29918,350.17,349.07
29919,336.39,349.07
29920,350.17,349.07
29921,336.39,349.07
29922,350.17,349.07
29923,336.39,349.07
29924,336.39,349.07
29925,350.17,349.07
29926,350.17,349.07
29927,350.17,349.07
29928,350.17,349.07
29929,350.17,349.07
29930,350.17,349.07
29931,350.17,349.07
29932,350.17,349.07
29933,350.17,349.07
29934,336.39,349.07
29935,350.17,349.07
29936,336.39,349.07
29937,336.39,349.07
29938,336.39,349.07
29939,350.17,349.07
29940,336.39,349.07
29941,336.39,349.07
29942,350.17,349.07
29943,350.17,349.07
29944,350.17,349.07
29945,350.17,349.07
29946,350.17,349.07
29947,350.17,349.07
29948,350.17,349.07
29949,350.17,349.07
29950,350.17,349.07
29951,350.17,349.07
29952,336.39,349.07
29953,350.17,349.07
29954,336.39,349.07
29955,350.17,349.07
29956,336.39,349.07
29957,350.17,349.07
29958,336.39,349.07
29959,350.17,349.07
29960,350.17,349.07
29961,350.17,349.07
29962,336.39,349.07
29963,350.17,349.07
29964,350.17,349.07
29965,350.17,349.07
29966,350.17,349.07
29967,350.17,349.07
29968,350.17,349.07
29969,350.17,349.07
29970,336.39,349.07
29971,336.39,349.07
29972,336.39,349.07
29973,350.17,349.07
29974,350.17,349.07
29975,350.17,349.07
29976,350.17,349.07
29977,350.17,349.07
29978,350.17,349.07
29979,350.17,349.07
29980,350.17,349.07
29981,350.17,349.07
29982,350.17,349.07
29983,350.17,349.07
29984,350.17,349.07
29985,363.95,349.07
29986,350.17,349.07
29987,350.17,349.07
29988,336.39,349.07
29989,350.17,349.07
29990,336.39,349.07
29991,350.17,349.07
29992,350.17,349.07
29993,350.17,349.07
29994,350.17,349.07
29995,350.17,349.07
29996,350.17,349.07
29997,350.17,349.07
29998,336.39,349.07
29999,350.17,349.07
30000,336.39,349.07
30001,350.17,349.07
30002,350.17,349.07
30003,336.39,349.07
30004,350.17,349.07
30005,336.39,349.07
30006,350.17,349.07
30007,350.17,349.07
30008,350.17,349.07
30009,350.17,349.07
30010,350.17,349.07
30011,350.17,349.07
30012,350.17,349.07
30013,350.17,349.07
30014,350.17,349.07
30015,350.17,349.07
30016,350.17,349.07
30017,350.17,349.07
30018,336.39,349.07
30019,350.17,349.07
30020,350.17,349.07
30021,336.39,349.07
30022,350.17,349.07
30023,336.39,349.07
30024,350.17,349.07
30025,350.17,349.07
30026,350.17,349.07
30027,350.17,349.07
30028,350.17,349.07
30029,350.17,349.07
30030,350.17,349.07
30031,350.17,349.07
30032,350.17,349.07
30033,336.39,349.07
30034,350.17,349.07
30035,336.39,349.07
30036,350.17,349.07
30037,350.17,349.07
30038,336.39,349.07
30039,336.39,349.07
30040,350.17,349.07
30041,350.17,349.07
30042,350.17,349.07
30043,336.39,349.07
30044,350.17,349.07
30045,350.17,349.07
30046,350.17,349.07
30047,350.17,349.07
30048,350.17,349.07
30049,350.17,349.07
30050,336.39,349.07
30051,336.39,349.07
30052,336.39,349.07
30053,350.17,349.07
